elapsed_s,angle_deg,buzzer_state
212.059,0.0,0
212.121,0.0,0
212.244,0.0,0
212.312,0.0,0
212.380,0.0,0
212.444,0.0,0
212.505,0.0,0
212.628,0.0,0
212.690,0.0,0
212.745,0.0,0
212.798,0.0,0
212.928,0.0,0
212.988,0.0,0
213.043,0.0,0
213.114,0.0,0
213.179,0.0,0
213.294,0.0,0
213.362,0.0,0
213.423,0.0,0
213.479,0.0,0
213.597,0.0,0
213.660,0.0,0
213.729,0.0,0
213.798,0.0,0
213.862,0.0,0
213.995,0.0,0
214.054,0.0,0
214.115,0.0,0
214.172,0.0,0
214.294,0.0,0
214.360,0.0,0
214.429,0.0,0
214.490,0.0,0
214.555,0.0,0
214.671,0.0,0
214.732,0.0,0
214.797,0.0,0
214.859,0.0,0
214.964,0.0,0
215.029,0.0,0
215.082,0.0,0
215.147,0.0,0
215.253,0.0,0
215.309,0.0,0
215.414,0.0,0
215.466,0.0,0
215.579,0.0,0
215.637,0.0,0
215.694,0.0,0
215.801,0.0,0
215.857,0.0,0
215.913,0.0,0
216.042,0.0,0
216.097,0.0,0
216.155,-10.4,0
216.212,0.0,0
217.416,0.0,0
217.419,0.0,0
217.421,0.0,0
217.423,0.0,0
217.425,0.0,0
217.426,0.0,0
217.426,0.0,0
217.429,2.7,0
217.430,0.0,0
217.432,0.0,0
217.435,0.0,0
217.436,0.0,0
217.437,0.0,0
217.438,0.0,0
217.440,0.0,0
217.441,0.0,0
217.505,0.0,0
217.629,0.0,0
217.697,0.0,0
217.756,0.0,0
217.812,0.0,0
217.921,0.0,0
217.977,0.0,0
218.085,0.0,0
218.140,0.0,0
218.193,0.0,0
218.305,0.0,0
218.363,0.0,0
218.429,0.0,0
218.535,0.0,0
218.597,0.0,0
218.655,0.0,0
218.779,0.0,0
218.844,0.0,0
218.898,0.0,0
218.962,0.0,0
219.019,0.0,0
219.129,0.0,0
219.185,0.0,0
219.292,0.0,0
219.347,0.0,0
219.399,0.0,0
219.513,0.0,0
219.571,0.0,0
219.629,0.0,0
219.735,0.0,0
219.792,0.0,0
219.898,0.0,0
219.955,0.0,0
220.009,0.0,0
220.120,0.0,0
220.177,0.0,0
220.232,0.0,0
220.340,0.0,0
220.398,0.0,0
220.505,0.0,0
220.564,0.0,0
220.625,0.0,0
220.688,0.0,0
220.804,2.7,0
220.862,0.0,0
220.930,0.0,0
220.992,0.0,0
221.107,0.0,0
221.170,0.0,0
221.224,0.0,0
221.330,0.0,0
221.386,0.0,0
221.494,0.0,0
221.555,0.0,0
221.613,9.1,0
221.679,0.0,0
221.798,0.0,0
221.855,0.0,0
221.913,0.0,0
221.979,0.0,0
222.098,0.0,0
222.164,0.0,0
222.229,0.0,0
222.297,0.0,0
222.364,0.0,0
222.479,0.0,0
222.532,0.0,0
222.597,0.0,0
222.660,0.0,0
222.765,0.0,0
222.829,0.0,0
222.897,0.0,0
223.013,0.0,0
223.079,0.0,0
223.140,6.0,0
223.194,7.5,0
223.313,10.0,0
223.379,13.9,0
223.447,16.8,0
223.512,19.8,0
223.579,20.2,0
223.697,30.0,0
223.760,25.7,0
223.813,28.1,0
223.932,28.7,0
223.998,30.7,1
224.062,29.6,0
224.129,30.0,1
224.240,31.3,1
224.306,26.0,0
224.363,17.6,0
224.429,10.5,0
224.562,3.3,0
224.629,0.0,0
224.682,0.0,0
224.744,-7.0,0
224.860,-10.8,0
224.914,-11.3,0
224.978,-11.4,0
225.094,-12.7,0
225.156,-15.0,0
225.213,-15.5,0
225.329,-16.3,0
225.397,-17.1,0
225.463,-20.5,0
225.528,-22.5,0
225.590,-21.8,0
225.706,-16.9,0
225.771,-8.2,0
225.830,-3.5,0
225.893,4.7,0
226.010,5.6,0
226.065,13.4,0
226.128,17.3,0
226.244,21.7,0
226.305,26.3,0
226.364,30.0,1
226.495,30.8,1
226.564,32.9,1
226.628,38.8,1
226.697,38.1,1
226.752,28.1,0
226.863,14.2,0
226.930,9.9,0
226.991,5.2,0
227.048,-71.6,1
227.163,5.4,0
227.229,0.0,0
227.294,0.0,0
227.355,0.0,0
227.462,0.0,0
227.531,0.0,0
227.594,0.0,0
227.655,0.0,0
227.779,0.0,0
227.846,0.0,0
227.913,0.0,0
227.979,2.7,0
228.095,0.0,0
228.155,0.0,0
228.211,0.0,0
228.264,0.0,0
228.380,0.0,0
228.440,0.0,0
228.494,0.0,0
228.613,0.0,0
228.671,0.0,0
228.729,0.0,0
228.794,0.0,0
228.912,0.0,0
228.979,0.0,0
229.032,0.0,0
229.097,0.0,0
229.229,0.0,0
229.294,0.0,0
229.355,0.0,0
229.408,0.0,0
229.521,0.0,0
229.580,0.0,0
229.647,0.0,0
229.706,0.0,0
229.815,0.0,0
229.879,0.0,0
229.945,0.0,0
230.012,0.0,0
230.132,0.0,0
230.198,0.0,0
230.255,0.0,0
230.314,0.0,0
230.430,0.0,0
230.494,0.0,0
230.547,0.0,0
230.679,0.0,0
230.740,0.0,0
230.797,0.0,0
230.864,0.0,0
230.928,0.0,0
231.044,0.0,0
231.113,0.0,0
231.180,0.0,0
231.247,0.0,0
231.312,0.0,0
231.379,0.0,0
231.498,0.0,0
231.562,0.0,0
231.628,0.0,0
231.697,0.0,0
231.762,0.0,0
231.879,0.0,0
231.940,0.0,0
231.994,0.0,0
232.112,0.0,0
232.171,0.0,0
232.229,0.0,0
232.290,0.0,0
232.411,0.0,0
232.480,0.0,0
232.545,0.0,0
232.610,0.0,0
232.670,0.0,0
232.794,0.0,0
232.859,0.0,0
232.912,0.0,0
232.980,0.0,0
233.044,0.0,0
233.157,0.0,0
233.212,0.0,0
233.280,0.0,0
233.412,0.0,0
233.478,0.0,0
233.544,0.0,0
233.613,0.0,0
233.679,0.0,0
233.744,0.0,0
233.813,0.0,0
233.879,0.0,0
233.997,0.0,0
234.062,0.0,0
234.121,0.0,0
234.244,0.0,0
234.305,0.0,0
234.363,0.0,0
234.429,0.0,0
234.497,0.0,0
234.563,0.0,0
234.679,0.0,0
234.747,0.0,0
234.812,0.0,0
234.879,0.0,0
234.944,0.0,0
235.062,0.0,0
235.129,0.0,0
235.194,0.0,0
235.263,0.0,0
235.329,0.0,0
235.444,0.0,0
235.509,0.0,0
235.563,0.0,0
235.679,0.0,0
235.733,0.0,0
235.797,0.0,0
235.862,0.0,0
235.929,0.0,0
236.047,0.0,0
236.110,0.0,0
236.163,0.0,0
236.294,0.0,0
236.361,0.0,0
236.429,0.0,0
236.496,0.0,0
236.556,0.0,0
236.612,0.0,0
236.744,0.0,0
236.813,0.0,0
236.879,0.0,0
236.948,0.0,0
237.012,0.0,0
237.080,0.0,0
237.144,0.0,0
237.249,0.0,0
237.310,0.0,0
237.379,0.0,0
237.490,0.0,0
237.547,0.0,0
237.610,0.0,0
237.679,0.0,0
237.809,0.0,0
237.871,0.0,0
237.930,0.0,0
237.997,0.0,0
238.060,0.0,0
238.179,0.0,0
238.244,0.0,0
238.312,0.0,0
238.379,0.0,0
238.447,0.0,0
238.513,0.0,0
238.629,0.0,0
238.695,0.0,0
238.759,0.0,0
238.828,2.5,0
238.896,0.0,0
239.012,0.0,0
239.079,0.0,0
239.147,0.0,0
239.205,0.0,0
239.330,0.0,0
239.397,0.0,0
239.455,0.0,0
239.513,0.0,0
239.579,0.0,0
239.705,0.0,0
239.762,0.0,0
239.829,0.0,0
239.881,0.0,0
239.996,9.9,0
240.062,0.0,0
240.130,0.0,0
240.194,0.0,0
240.314,0.0,0
240.379,0.0,0
240.440,0.0,0
240.505,0.0,0
240.564,0.0,0
240.678,0.0,0
240.744,0.0,0
240.797,0.0,0
240.863,0.0,0
240.982,0.0,0
241.047,0.0,0
241.110,0.0,0
241.171,0.0,0
241.280,0.0,0
241.347,0.0,0
241.413,0.0,0
241.479,0.0,0
241.597,0.0,0
241.656,0.0,0
241.712,0.0,0
241.779,0.0,0
241.897,0.0,0
241.963,0.0,0
242.029,0.0,0
242.097,0.0,0
242.159,0.0,0
242.278,0.0,0
242.344,0.0,0
242.406,0.0,0
242.462,0.0,0
242.595,0.0,0
242.664,0.0,0
242.729,3.4,0
242.794,0.0,0
242.855,0.0,0
242.913,0.0,0
243.029,0.0,0
243.082,0.0,0
243.144,0.0,0
243.263,0.0,0
243.328,0.0,0
243.382,0.0,0
243.445,0.0,0
243.563,0.0,0
243.629,0.0,0
243.696,0.0,0
243.760,0.0,0
243.879,0.0,0
243.932,0.0,0
243.997,0.0,0
244.062,0.0,0
244.128,0.0,0
244.244,0.0,0
244.297,0.0,0
244.360,0.0,0
244.493,0.0,0
244.547,0.0,0
244.613,0.0,0
244.680,0.0,0
244.745,0.0,0
244.863,0.0,0
244.929,0.0,0
244.997,0.0,0
245.056,0.0,0
245.174,0.0,0
245.229,3.4,0
245.288,0.0,0
245.345,0.0,0
245.461,0.0,0
245.514,0.0,0
245.581,0.0,0
245.647,0.0,0
245.764,0.0,0
245.823,0.0,0
245.880,0.0,0
246.004,0.0,0
246.064,0.0,0
246.131,3.3,0
246.197,0.0,0
246.259,0.0,0
246.380,0.0,0
246.438,0.0,0
246.500,0.0,0
246.563,0.0,0
246.679,0.0,0
246.740,0.0,0
246.794,2.6,0
246.909,0.0,0
246.962,0.0,0
247.029,0.0,0
247.091,0.0,0
247.213,0.0,0
247.279,0.0,0
247.332,0.0,0
247.396,0.0,0
247.512,0.0,0
247.579,0.0,0
247.647,0.0,0
247.710,0.0,0
247.779,0.0,0
247.847,0.0,0
247.963,0.0,0
248.028,0.0,0
248.093,0.0,0
248.157,0.0,0
248.279,0.0,0
248.348,0.0,0
248.412,0.0,0
248.480,0.0,0
248.543,0.0,0
248.662,0.0,0
248.730,0.0,0
248.795,0.0,0
248.856,-9.1,0
248.913,0.0,0
249.031,0.0,0
249.090,0.0,0
249.145,0.0,0
249.262,0.0,0
249.329,0.0,0
249.397,0.0,0
249.462,0.0,0
249.526,2.6,0
249.652,0.0,0
249.715,0.0,0
249.782,0.0,0
249.843,0.0,0
249.903,0.0,0
250.026,0.0,0
250.087,0.0,0
250.144,0.0,0
250.212,0.0,0
250.279,-9.1,0
250.407,0.0,0
250.464,0.0,0
250.528,0.0,0
250.589,0.0,0
250.710,0.0,0
250.764,0.0,0
250.830,0.0,0
250.897,0.0,0
251.009,0.0,0
251.077,0.0,0
251.132,0.0,0
251.197,0.0,0
251.314,0.0,0
251.379,0.0,0
251.447,0.0,0
251.509,0.0,0
251.629,0.0,0
251.697,0.0,0
251.759,0.0,0
251.813,2.6,0
251.879,0.0,0
251.997,0.0,0
252.063,0.0,0
252.128,0.0,0
252.194,0.0,0
252.309,0.0,0
252.379,0.0,0
252.447,0.0,0
252.509,0.0,0
252.563,0.0,0
252.681,0.0,0
252.740,0.0,0
252.805,0.0,0
252.872,0.0,0
252.982,0.0,0
253.040,0.0,0
253.098,0.0,0
253.229,-7.4,0
253.290,0.0,0
253.356,0.0,0
253.412,0.0,0
253.479,0.0,0
253.548,0.0,0
253.680,0.0,0
253.747,0.0,0
253.807,0.0,0
253.879,0.0,0
253.932,0.0,0
254.055,0.0,0
254.114,0.0,0
254.179,0.0,0
254.245,0.0,0
254.310,0.0,0
254.379,0.0,0
254.496,0.0,0
254.554,0.0,0
254.613,9.0,0
254.744,0.0,0
254.806,0.0,0
254.862,0.0,0
254.929,0.0,0
254.997,0.0,0
255.112,0.0,0
255.180,0.0,0
255.247,3.3,0
255.313,0.0,0
255.379,0.0,0
255.444,0.0,0
255.563,0.0,0
255.629,0.0,0
255.697,0.0,0
255.762,0.0,0
255.829,0.0,0
255.896,0.0,0
256.014,2.7,0
256.073,0.0,0
256.130,0.0,0
256.262,0.0,0
256.318,0.0,0
256.380,0.0,0
256.440,3.1,0
256.560,0.0,0
256.629,0.0,0
256.697,0.0,0
256.761,0.0,0
256.829,0.0,0
256.890,0.0,0
257.013,0.0,0
257.077,0.0,0
257.130,0.0,0
257.197,0.0,0
257.263,0.0,0
257.381,0.0,0
257.440,0.0,0
257.497,0.0,0
257.627,0.0,0
257.681,0.0,0
257.747,0.0,0
257.808,0.0,0
257.869,0.0,0
257.988,0.0,0
258.049,0.0,0
258.104,0.0,0
258.208,0.0,0
258.265,0.0,0
258.384,0.0,0
258.446,0.0,0
258.505,0.0,0
258.561,0.0,0
258.679,0.0,0
258.747,0.0,0
258.812,0.0,0
258.879,0.0,0
258.948,0.0,0
259.066,0.0,0
259.123,2.8,0
259.181,0.0,0
259.238,0.0,0
259.355,0.0,0
259.421,0.0,0
259.488,0.0,0
259.544,0.0,0
259.657,0.0,0
259.715,0.0,0
259.777,0.0,0
259.845,0.0,0
259.962,0.0,0
260.029,2.6,0
260.089,0.0,0
260.212,0.0,0
260.279,0.0,0
260.345,0.0,0
260.412,0.0,0
260.478,0.0,0
260.532,0.0,0
260.660,0.0,0
260.722,0.0,0
260.779,0.0,0
260.844,0.0,0
260.962,0.0,0
261.029,0.0,0
261.096,0.0,0
261.155,0.0,0
261.212,0.0,0
261.331,0.0,0
261.404,0.0,0
261.463,0.0,0
261.530,0.0,0
261.594,0.0,0
261.714,0.0,0
261.779,0.0,0
261.847,0.0,0
261.912,0.0,0
261.979,0.0,0
262.046,0.0,0
262.164,0.0,0
262.229,0.0,0
262.295,0.0,0
262.363,0.0,0
262.429,0.0,0
262.546,0.0,0
262.600,0.0,0
262.655,0.0,0
262.778,0.0,0
262.844,0.0,0
262.906,0.0,0
262.962,0.0,0
263.081,0.0,0
263.144,0.0,0
263.198,0.0,0
263.310,2.8,0
263.364,0.0,0
263.429,0.0,0
263.497,0.0,0
263.613,0.0,0
263.678,0.0,0
263.732,0.0,0
263.847,0.0,0
263.912,0.0,0
263.979,0.0,0
264.047,0.0,0
264.109,0.0,0
264.179,0.0,0
264.292,0.0,0
264.359,2.6,0
264.413,0.0,0
264.479,0.0,0
264.597,0.0,0
264.660,0.0,0
264.728,0.0,0
264.796,0.0,0
264.862,0.0,0
264.931,0.0,0
265.048,0.0,0
265.111,0.0,0
265.179,0.0,0
265.250,0.0,0
265.311,0.0,0
265.432,0.0,0
265.489,0.0,0
265.547,0.0,0
265.614,0.0,0
265.729,0.0,0
265.786,0.0,0
265.841,0.0,0
265.947,0.0,0
266.013,0.0,0
266.079,0.0,0
266.147,0.0,0
266.264,0.0,0
266.329,0.0,0
266.397,0.0,0
266.462,0.0,0
266.529,0.0,0
266.645,0.0,0
266.711,0.0,0
266.764,0.0,0
266.829,0.0,0
266.946,0.0,0
267.012,0.0,0
267.079,0.0,0
267.143,0.0,0
267.264,0.0,0
267.329,0.0,0
267.396,0.0,0
267.455,0.0,0
267.513,0.0,0
267.647,0.0,0
267.712,0.0,0
267.780,0.0,0
267.846,0.0,0
267.909,0.0,0
267.980,0.0,0
268.047,0.0,0
268.163,0.0,0
268.229,0.0,0
268.289,0.0,0
268.397,0.0,0
268.463,0.0,0
268.529,0.0,0
268.582,0.0,0
268.711,0.0,0
268.780,0.0,0
268.847,0.0,0
268.913,0.0,0
268.978,0.0,0
269.046,0.0,0
269.113,0.0,0
269.231,0.0,0
269.297,0.0,0
269.362,0.0,0
269.429,0.0,0
269.497,0.0,0
269.613,0.0,0
269.679,0.0,0
269.735,0.0,0
269.794,0.0,0
269.912,0.0,0
269.979,0.0,0
270.032,0.0,0
270.096,0.0,0
270.214,0.0,0
270.278,0.0,0
270.347,0.0,0
270.412,0.0,0
270.478,0.0,0
270.597,0.0,0
270.658,0.0,0
270.713,0.0,0
270.778,0.0,0
270.896,0.0,0
270.961,0.0,0
271.029,0.0,0
271.096,0.0,0
271.163,0.0,0
271.279,0.0,0
271.346,0.0,0
271.412,0.0,0
271.478,0.0,0
271.597,0.0,0
271.663,0.0,0
271.730,0.0,0
271.796,0.0,0
271.862,2.7,0
271.921,0.0,0
272.031,0.0,0
272.097,0.0,0
272.155,0.0,0
272.264,0.0,0
272.329,0.0,0
272.398,0.0,0
272.463,2.7,0
272.530,0.0,0
272.645,0.0,0
272.705,0.0,0
272.762,0.0,0
272.829,0.0,0
272.953,0.0,0
273.012,0.0,0
273.071,0.0,0
273.180,0.0,0
273.246,0.0,0
273.312,0.0,0
273.378,0.0,0
273.444,0.0,0
273.562,0.0,0
273.630,0.0,0
273.694,0.0,0
273.747,0.0,0
273.863,0.0,0
273.925,0.0,0
273.979,0.0,0
274.047,0.0,0
274.164,9.8,0
274.229,0.0,0
274.297,0.0,0
274.360,0.0,0
274.429,0.0,0
274.538,0.0,0
274.595,0.0,0
274.655,0.0,0
274.729,0.0,0
274.840,0.0,0
274.896,0.0,0
274.959,0.0,0
275.078,0.0,0
275.139,0.0,0
275.196,0.0,0
275.255,0.0,0
275.379,0.0,0
275.440,0.0,0
275.505,0.0,0
275.566,0.0,0
275.682,0.0,0
275.746,0.0,0
275.805,0.0,0
275.913,0.0,0
275.978,0.0,0
276.043,0.0,0
276.112,0.0,0
276.178,0.0,0
276.243,0.0,0
276.362,0.0,0
276.430,0.0,0
276.494,0.0,0
276.547,0.0,0
276.679,0.0,0
276.747,2.6,0
276.812,0.0,0
276.878,0.0,0
276.944,0.0,0
277.062,0.0,0
277.124,0.0,0
277.179,0.0,0
277.245,0.0,0
277.359,0.0,0
277.429,0.0,0
277.496,0.0,0
277.561,0.0,0
277.630,0.0,0
277.688,0.0,0
277.806,0.0,0
277.863,0.0,0
277.929,0.0,0
277.996,0.0,0
278.128,0.0,0
278.195,0.0,0
278.262,0.0,0
278.328,0.0,0
278.395,0.0,0
278.463,0.0,0
278.525,2.6,0
278.638,0.0,0
278.702,0.0,0
278.764,0.0,0
278.829,0.0,0
278.954,0.0,0
279.011,0.0,0
279.073,0.0,0
279.135,0.0,0
279.251,0.0,0
279.318,0.0,0
279.384,0.0,0
279.446,0.0,0
279.513,0.0,0
279.631,3.4,0
279.694,0.0,0
279.764,0.0,0
279.828,0.0,0
279.890,0.0,0
280.013,0.0,0
280.074,0.0,0
280.130,0.0,0
280.240,0.0,0
280.297,0.0,0
280.356,0.0,0
280.476,0.0,0
280.530,2.6,0
280.590,0.0,0
280.653,0.0,0
280.776,0.0,0
280.840,0.0,0
280.896,0.0,0
280.958,0.0,0
281.072,0.0,0
281.138,0.0,0
281.199,0.0,0
281.262,0.0,0
281.331,0.0,0
281.452,0.0,0
281.519,0.0,0
281.579,0.0,0
281.644,0.0,0
281.708,0.0,0
281.823,0.0,0
281.882,0.0,0
281.942,0.0,0
282.062,0.0,0
282.125,0.0,0
282.181,0.0,0
282.244,0.0,0
282.314,0.0,0
282.430,0.0,0
282.487,0.0,0
282.555,0.0,0
282.665,0.0,0
282.729,0.0,0
282.787,0.0,0
282.900,0.0,0
282.962,0.0,0
283.028,0.0,0
283.096,0.0,0
283.163,0.0,0
283.278,0.0,0
283.346,0.0,0
283.405,0.0,0
283.467,0.0,0
283.530,0.0,0
283.647,0.0,0
283.708,0.0,0
283.779,0.0,0
283.832,0.0,0
283.955,0.0,0
284.021,0.0,0
284.080,0.0,0
284.146,0.0,0
284.270,0.0,0
284.327,0.0,0
284.390,0.0,0
284.445,0.0,0
284.563,0.0,0
284.626,0.0,0
284.696,0.0,0
284.756,0.0,0
284.864,0.0,0
284.929,0.0,0
284.989,0.0,0
285.063,0.0,0
285.178,0.0,0
285.243,0.0,0
285.310,0.0,0
285.372,2.7,0
285.430,0.0,0
285.547,0.0,0
285.603,0.0,0
285.660,0.0,0
285.776,0.0,0
285.832,0.0,0
285.892,0.0,0
285.963,0.0,0
286.080,0.0,0
286.145,0.0,0
286.214,0.0,0
286.278,0.0,0
286.346,0.0,0
286.464,0.0,0
286.529,0.0,0
286.589,2.6,0
286.644,0.0,0
286.765,0.0,0
286.826,0.0,0
286.880,0.0,0
286.996,0.0,0
287.058,0.0,0
287.113,0.0,0
287.229,0.0,0
287.295,0.0,0
287.362,2.6,0
287.429,0.0,0
287.497,0.0,0
287.553,0.0,0
287.663,0.0,0
287.729,0.0,0
287.789,0.0,0
287.912,0.0,0
287.981,0.0,0
288.044,0.0,0
288.097,0.0,0
288.213,0.0,0
288.278,0.0,0
288.332,0.0,0
288.392,0.0,0
288.515,0.0,0
288.578,0.0,0
288.639,0.0,0
288.698,0.0,0
288.815,0.0,0
288.877,0.0,0
288.930,0.0,0
289.053,0.0,0
289.115,0.0,0
289.180,0.0,0
289.237,0.0,0
289.352,0.0,0
289.414,0.0,0
289.479,0.0,0
289.531,0.0,0
289.655,0.0,0
289.712,0.0,0
289.778,4.7,0
289.847,0.0,0
289.913,0.0,0
290.030,0.0,0
290.097,0.0,0
290.164,0.0,0
290.229,0.0,0
290.290,0.0,0
290.412,0.0,0
290.479,0.0,0
290.531,2.9,0
290.596,0.0,0
290.713,0.0,0
290.787,0.0,0
290.847,0.0,0
290.914,0.0,0
290.979,0.0,0
291.096,0.0,0
291.163,0.0,0
291.229,0.0,0
291.293,0.0,0
291.411,0.0,0
291.465,0.0,0
291.520,2.7,0
291.579,4.0,0
291.694,0.0,0
291.753,0.0,0
291.812,0.0,0
291.931,0.0,0
291.989,0.0,0
292.047,0.0,0
292.112,0.0,0
292.237,0.0,0
292.296,0.0,0
292.362,0.0,0
292.427,0.0,0
292.543,10.0,0
292.602,0.0,0
292.662,0.0,0
292.721,0.0,0
292.840,0.0,0
292.897,-4.8,0
292.962,0.0,0
293.078,0.0,0
293.140,0.0,0
293.202,0.0,0
293.255,0.0,0
293.379,0.0,0
293.437,0.0,0
293.504,0.0,0
293.565,0.0,0
293.630,0.0,0
293.739,0.0,0
293.802,0.0,0
293.857,0.0,0
293.981,0.0,0
294.038,0.0,0
294.096,0.0,0
294.206,0.0,0
294.268,2.6,0
294.330,0.0,0
294.391,0.0,0
294.512,0.0,0
294.578,2.8,0
294.646,0.0,0
294.705,0.0,0
294.814,0.0,0
294.878,0.0,0
294.932,0.0,0
295.047,0.0,0
295.105,0.0,0
295.162,0.0,0
295.279,0.0,0
295.345,0.0,0
295.410,0.0,0
295.479,0.0,0
295.544,0.0,0
295.662,0.0,0
295.727,2.6,0
295.788,0.0,0
295.850,0.0,0
295.965,2.8,0
296.019,0.0,0
296.080,0.0,0
296.147,0.0,0
296.256,0.0,0
296.309,0.0,0
296.414,0.0,0
296.475,0.0,0
296.537,0.0,0
296.598,0.0,0
296.715,0.0,0
296.771,0.0,0
296.832,2.9,0
296.896,0.0,0
297.014,0.0,0
297.072,0.0,0
297.129,0.0,0
297.249,0.0,0
297.309,0.0,0
297.372,0.0,0
297.438,0.0,0
297.549,0.0,0
297.612,0.0,0
297.673,0.0,0
297.740,0.0,0
297.863,0.0,0
297.928,0.0,0
297.989,0.0,0
298.051,0.0,0
298.165,0.0,0
298.230,0.0,0
298.292,0.0,0
298.354,0.0,0
298.416,0.0,0
298.526,0.0,0
298.587,0.0,0
298.644,0.0,0
298.765,0.0,0
298.831,2.9,0
298.893,0.0,0
298.964,0.0,0
299.082,0.0,0
299.143,0.0,0
299.204,0.0,0
299.261,0.0,0
299.381,0.0,0
299.446,0.0,0
299.512,4.0,0
299.577,0.0,0
299.644,0.0,0
299.709,0.0,0
299.831,0.0,0
299.897,0.0,0
299.958,0.0,0
300.013,9.8,0
300.131,0.0,0
300.195,0.0,0
300.255,0.0,0
300.362,0.0,0
300.422,0.0,0
300.476,0.0,0
300.594,0.0,0
300.654,0.0,0
300.720,0.0,0
300.781,0.0,0
300.901,0.0,0
300.964,0.0,0
301.026,0.0,0
301.088,0.0,0
301.147,0.0,0
301.266,0.0,0
301.327,0.0,0
301.392,0.0,0
301.497,0.0,0
301.554,0.0,0
301.615,0.0,0
301.737,0.0,0
301.795,0.0,0
301.863,0.0,0
301.921,0.0,0
302.032,0.0,0
302.093,0.0,0
302.146,0.0,0
302.212,0.0,0
302.328,0.0,0
302.395,2.7,0
302.460,0.0,0
302.515,0.0,0
302.646,2.7,0
302.710,0.0,0
302.774,0.0,0
302.831,0.0,0
302.946,0.0,0
303.006,0.0,0
303.063,0.0,0
303.129,0.0,0
303.197,0.0,0
303.314,0.0,0
303.372,0.0,0
303.433,0.0,0
303.555,0.0,0
303.612,0.0,0
303.674,0.0,0
303.789,0.0,0
303.849,3.3,0
303.903,0.0,0
303.957,0.0,0
304.070,0.0,0
304.138,0.0,0
304.204,0.0,0
304.311,0.0,0
304.372,4.9,0
304.432,0.0,0
304.496,0.0,0
304.613,0.0,0
304.680,0.0,0
304.736,0.0,0
304.796,3.4,0
304.906,-2.9,0
304.972,5.6,0
305.029,0.0,0
305.145,0.0,0
305.214,0.0,0
305.281,0.0,0
305.338,2.7,0
305.449,0.0,0
305.513,0.0,0
305.568,4.5,0
305.628,0.0,0
305.746,0.0,0
305.812,0.0,0
305.873,0.0,0
305.939,0.0,0
306.006,0.0,0
306.131,2.6,0
306.193,0.0,0
306.255,0.0,0
306.320,0.0,0
306.442,0.0,0
306.500,0.0,0
306.561,4.1,0
306.622,3.2,0
306.750,0.0,0
306.813,0.0,0
306.880,0.0,0
306.946,0.0,0
307.002,0.0,0
307.071,0.0,0
307.189,2.7,0
307.247,0.0,0
307.308,0.0,0
307.428,4.7,0
307.490,0.0,0
307.555,0.0,0
307.613,0.0,0
307.738,0.0,0
307.794,0.0,0
307.853,3.5,0
307.914,0.0,0
308.038,0.0,0
308.098,0.0,0
308.156,0.0,0
308.226,0.0,0
308.346,0.0,0
308.405,-4.0,0
308.459,0.0,0
308.520,0.0,0
308.638,6.7,0
308.698,0.0,0
308.760,0.0,0
308.828,0.0,0
308.950,0.0,0
309.013,0.0,0
309.073,0.0,0
309.139,2.7,0
309.205,0.0,0
309.272,0.0,0
309.396,0.0,0
309.456,0.0,0
309.514,0.0,0
309.579,0.0,0
309.694,2.7,0
309.752,0.0,0
309.812,3.1,0
309.929,0.0,0
309.991,0.0,0
310.047,0.0,0
310.111,0.0,0
310.231,0.0,0
310.293,0.0,0
310.360,0.0,0
310.414,0.0,0
310.530,0.0,0
310.589,0.0,0
310.647,0.0,0
310.769,0.0,0
310.831,0.0,0
310.885,5.4,0
310.946,0.0,0
311.072,0.0,0
311.129,0.0,0
311.187,0.0,0
311.303,0.0,0
311.356,6.3,0
311.412,-8.9,0
311.528,6.1,0
311.589,0.0,0
311.652,0.0,0
311.714,3.3,0
311.831,-4.5,0
311.897,0.0,0
311.959,3.3,0
312.014,8.3,0
312.130,0.0,0
312.196,0.0,0
312.259,-3.3,0
312.321,0.0,0
312.431,0.0,0
312.496,0.0,0
312.555,0.0,0
312.620,0.0,0
312.744,2.6,0
